MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpOverall
17,0,9,0,0,1,26,25,1,1,0,3,9,0,0,0,0,0,0
402,35,106,101,77,42,721,679,2,9,2,9,5,0,1,0,0,0,1
503,27,419,90,139,153,1178,1025,1,5,7,9,7,0,0,0,0,0,0
369,9,87,12,14,34,491,457,3,6,2,8,5,0,0,0,0,0,0
5,0,3,0,0,1,8,7,1,1,0,2,7,0,0,0,0,0,0
362,17,398,80,35,61,892,831,3,5,3,5,4,0,0,0,1,0,1
56,0,9,0,0,3,65,62,2,2,0,3,7,0,0,0,0,0,0
79,1,31,4,4,12,119,107,3,2,1,4,6,0,0,0,0,0,0
387,84,141,73,35,162,720,558,3,4,4,12,2,0,0,0,0,0,0
367,17,241,104,188,232,917,685,2,9,5,9,7,0,0,0,0,0,0
15,0,11,0,2,9,28,19,1,1,1,2,8,0,0,0,0,0,0
267,6,54,8,3,50,338,288,2,5,2,6,5,0,0,0,0,0,0
298,27,697,216,24,166,1262,1096,1,4,6,5,2,0,0,0,0,0,0
674,92,736,39,0,92,1541,1449,1,3,11,9,1,0,0,0,0,0,0
16,14,36,37,22,48,125,77,3,4,1,2,9,0,0,0,0,0,0
37,4,24,16,9,9,90,81,2,4,0,3,9,0,0,0,0,0,0
159,0,22,2,1,31,184,153,3,4,1,4,7,0,0,0,0,0,0
686,17,142,23,26,35,894,859,8,6,4,13,6,0,0,0,0,0,0
97,3,66,12,7,34,185,151,3,4,1,4,7,0,0,0,0,0,0
63,6,57,13,13,22,152,130,4,2,1,5,4,0,0,0,0,0,0
56,5,24,4,0,3,89,86,3,2,1,3,5,0,0,0,0,0,0
209,19,456,160,142,66,986,920,1,2,9,13,1,0,0,0,0,0,0
198,2,43,0,12,20,255,235,3,4,1,6,6,0,1,0,0,0,1
313,15,47,20,0,192,395,203,2,7,4,3,6,0,0,0,0,0,0
941,14,397,76,58,176,1486,1310,11,8,5,9,6,0,0,0,0,0,0
86,4,56,2,4,7,152,145,3,4,0,4,9,0,0,0,0,0,0
167,48,602,63,72,72,952,880,1,3,10,4,2,0,1,1,1,0,3
8,3,19,0,2,3,32,29,2,2,0,3,6,0,0,0,0,0,0
389,66,408,37,57,85,957,872,1,4,4,6,2,0,0,0,0,0,0
239,7,119,4,15,11,384,373,5,6,2,6,7,0,0,0,0,0,0
179,21,273,0,21,63,494,431,1,6,10,6,5,1,0,1,1,0,3
5,0,1,1,1,1,8,7,15,0,0,0,19,0,0,0,0,0,0
2,6,28,13,4,16,53,37,1,2,0,3,7,0,0,0,0,0,0
383,0,53,6,4,40,446,406,3,8,1,6,6,0,0,0,0,0,0
2,8,8,6,1,9,25,16,2,1,0,3,8,0,0,0,0,0,0
536,27,590,38,107,67,1298,1231,1,5,10,12,6,1,0,1,0,0,2
2,1,4,3,1,2,11,9,1,1,0,2,8,0,0,0,0,0,0
322,53,899,34,40,53,1348,1295,1,4,6,10,2,0,0,0,0,0,0
539,169,816,20,0,30,1544,1514,1,4,5,4,3,0,0,0,0,0,0
712,50,420,65,38,38,1285,1247,1,8,4,7,4,0,0,0,0,0,0
1121,0,72,0,12,12,1205,1193,4,10,8,10,6,0,1,0,1,0,2
68,1,13,3,5,13,90,77,1,2,0,4,6,0,0,0,0,0,0
36,4,18,6,2,18,66,48,1,2,0,4,7,0,0,0,0,0,0
707,44,603,95,58,29,1507,1478,1,2,8,12,1,0,0,0,0,0,0
174,77,203,6,24,97,484,387,2,8,1,7,7,0,0,0,0,0,0
666,35,124,69,8,26,902,876,1,5,3,5,3,0,0,0,0,0,0
0,0,0,6,2,6,8,2,1,1,0,2,6,0,0,0,0,0,0
162,50,100,55,30,27,397,370,1,4,2,8,4,0,0,0,0,0,0
407,70,239,103,88,53,907,854,1,5,4,4,2,0,0,0,0,0,0
823,25,459,124,29,95,1460,1365,1,6,6,7,4,0,0,1,0,0,1
488,23,71,15,0,59,597,538,11,8,3,7,7,0,1,0,0,0,1
28,0,13,4,2,8,47,39,3,2,1,3,5,0,0,0,0,0,0
3,2,10,3,0,2,18,16,1,1,0,3,6,0,0,0,0,0,0
284,0,52,8,3,20,347,327,4,9,0,4,10,0,0,0,0,0,0
938,142,754,159,81,183,2074,1891,1,5,10,6,2,0,1,1,1,0,3
13,2,15,2,2,8,34,26,2,2,0,3,6,0,0,0,0,0,0
412,172,153,150,105,57,992,935,2,7,6,11,4,0,0,0,0,0,0
31,1,8,0,0,8,40,32,2,2,0,3,6,0,0,0,0,0,0
502,19,132,0,6,26,659,633,6,6,2,11,6,0,0,0,0,0,0
18,10,3,3,5,0,39,39,1,1,0,3,2,0,0,0,0,0,0
1,8,6,4,8,16,27,11,1,1,0,3,7,0,0,0,0,0,0
100,71,243,108,94,219,616,397,3,9,1,8,9,0,0,0,0,0,0
407,114,445,181,165,203,1312,1109,1,3,7,9,1,0,0,0,1,0,1
664,9,240,50,19,57,982,925,2,7,7,10,4,0,0,0,0,0,0
1045,61,338,60,46,46,1550,1504,3,5,5,13,8,0,0,0,0,0,0
1218,107,304,23,143,33,1795,1762,1,5,8,4,6,0,0,0,0,0,0
15,0,6,0,1,12,22,10,2,1,1,2,7,1,0,0,0,0,1
128,0,16,0,1,4,145,141,2,4,0,4,7,0,0,0,0,0,0
581,49,157,43,8,108,838,730,1,5,6,11,2,0,1,0,0,0,1
6,3,12,6,1,0,28,28,1,1,1,3,3,0,0,0,0,0,0
185,8,133,56,56,12,438,426,2,7,1,7,7,0,0,0,0,0,0
22,1,9,0,0,14,32,18,1,1,1,2,4,0,0,0,0,0,0
584,100,835,65,83,35,1667,1632,1,5,5,5,2,1,0,0,0,0,1
355,30,177,90,138,30,790,760,4,9,5,7,5,0,0,0,0,0,0
175,10,110,54,6,27,355,328,2,6,3,4,6,1,0,0,0,0,1
864,134,768,150,38,172,1954,1782,1,4,10,5,3,0,0,0,0,0,0
957,153,612,99,95,153,1916,1763,1,4,7,8,1,1,0,1,1,0,3
25,6,16,20,0,5,67,62,2,2,0,3,8,0,0,0,0,0,0
641,7,56,0,0,28,704,676,8,10,4,6,8,0,1,0,1,0,2
273,86,208,177,14,43,758,715,1,2,3,5,1,0,0,0,0,0,0
122,21,43,25,10,15,221,206,2,3,1,6,6,0,0,0,0,0,0
1,4,10,29,0,36,44,8,1,1,1,2,6,1,0,0,0,0,1
1020,31,430,62,63,79,1606,1527,1,4,6,4,1,0,0,1,0,0,1
6,2,3,1,262,3,274,271,0,27,0,0,1,0,0,0,0,0,0
378,14,68,19,14,14,493,479,2,3,5,8,3,0,0,0,0,0,0
42,1,18,3,0,4,64,60,2,2,0,3,7,0,0,0,0,0,0
15,5,14,0,4,11,38,27,1,1,0,3,7,0,0,0,0,0,0
272,7,80,20,7,11,386,375,1,4,4,6,2,0,0,0,0,0,0
9,1,24,2,1,2,37,35,3,3,0,3,6,0,0,0,0,0,0
279,0,18,0,0,9,297,288,2,3,1,8,4,0,1,0,0,0,1
398,61,265,138,61,53,923,870,1,3,4,6,1,0,0,0,0,0,0
637,47,237,12,19,76,952,876,4,6,11,7,5,0,0,0,0,0,0
45,0,16,2,1,6,64,58,1,3,0,3,7,0,0,0,0,0,0
21,1,9,7,3,5,41,36,1,1,0,3,6,0,0,0,0,0,0
15,4,13,0,0,19,32,13,1,1,1,2,7,1,0,0,0,0,1
493,183,352,184,23,28,1235,1207,0,3,5,13,0,0,0,0,0,0,0
957,40,175,158,53,107,1383,1276,2,7,8,5,5,0,1,0,0,0,1
829,138,430,60,92,15,1549,1534,1,4,6,13,2,0,0,0,0,0,0
1017,50,500,65,50,133,1682,1549,3,5,5,5,8,0,1,0,1,0,2
953,0,71,0,0,174,1024,850,6,10,5,10,8,0,0,0,0,0,0
159,0,120,0,0,137,279,142,7,4,4,8,8,0,1,0,0,1,2
32,0,8,23,4,18,67,49,1,1,0,4,6,0,0,0,0,0,0
23,0,15,0,2,7,40,33,2,3,0,3,6,0,0,0,0,0,0
18,42,24,15,20,18,119,101,1,2,1,4,7,0,0,0,0,0,0
15,0,4,0,0,2,19,17,1,1,0,2,7,0,0,0,0,0,0
23,4,5,10,5,23,47,24,1,1,0,4,3,0,0,0,0,0,0
200,193,100,46,185,185,724,539,2,6,2,12,3,0,0,0,0,0,0
1324,27,119,71,108,27,1649,1622,0,7,9,6,4,0,1,1,1,1,4
1193,33,281,129,66,33,1702,1669,1,7,5,13,3,0,0,1,0,0,1
505,137,401,104,22,22,1169,1147,3,11,5,11,5,0,0,0,0,0,0
2,4,9,0,4,5,19,14,1,1,0,3,5,0,0,0,0,0,0
1103,0,45,0,0,34,1148,1114,3,4,2,11,8,0,1,0,0,1,2
353,61,753,40,46,27,1253,1226,1,3,3,7,2,0,0,0,0,0,0
652,48,350,94,84,108,1228,1120,1,9,3,6,5,0,0,0,0,0,0
379,6,157,25,91,91,658,567,5,9,3,7,7,0,0,0,0,0,0
46,4,36,2,2,1,90,89,1,2,0,4,5,0,0,0,0,0,0
162,31,127,8,17,69,345,276,2,4,2,7,3,0,0,0,0,0,0
8,3,19,3,3,8,36,28,3,3,0,3,6,0,0,0,0,0,0
17,3,18,3,4,18,45,27,2,3,1,2,7,0,0,0,0,0,0
340,108,185,130,38,100,801,701,2,6,6,9,3,0,0,0,0,0,0
8,4,15,3,5,3,35,32,2,1,0,3,7,0,0,0,0,0,0
154,22,202,39,30,8,447,439,5,4,2,9,4,0,0,0,0,0,0
710,15,30,20,0,0,775,775,3,11,2,8,8,0,0,0,0,0,0
8,2,4,0,0,1,14,13,1,0,0,3,5,0,0,0,0,0,0
2,2,4,13,13,4,34,30,1,1,0,4,4,0,0,0,0,0,0
1050,14,322,0,14,112,1400,1288,1,5,11,5,2,1,0,1,1,0,3
19,1,14,3,2,4,39,35,1,1,0,3,8,0,0,0,0,0,0
22,0,6,6,2,6,36,30,1,1,0,3,7,0,0,0,0,0,0
274,83,216,151,141,224,865,641,1,4,6,12,1,0,0,0,0,0,0
68,6,38,3,6,41,121,80,2,2,2,3,7,0,0,0,0,0,0
344,45,654,104,11,114,1158,1044,2,3,4,10,3,0,0,0,0,0,0
145,193,459,205,26,145,1028,883,2,3,8,7,2,0,0,0,0,0,0
217,38,350,111,85,15,801,786,1,4,7,10,1,0,0,0,0,0,0
18,7,34,10,2,3,71,68,3,3,0,3,8,0,0,0,0,0,0
69,8,26,12,7,12,122,110,2,3,0,4,7,0,0,0,0,0,0
144,0,7,0,0,6,151,145,1,3,1,4,5,0,0,0,0,0,0
256,34,103,90,29,49,512,463,2,3,3,10,3,0,0,0,0,0,0
483,72,567,94,12,108,1228,1120,1,4,4,10,1,0,0,0,0,0,0
1285,105,653,28,21,0,2092,2092,1,10,4,8,8,0,0,0,0,0,0
338,4,89,11,8,13,450,437,1,4,2,9,4,0,0,0,0,0,0
605,10,345,84,54,32,1098,1066,1,1,8,7,0,0,0,0,0,0,0
8,0,7,3,1,1,19,18,1,1,0,3,6,0,0,0,0,0,0
172,41,86,45,6,27,350,323,5,5,3,5,7,1,0,0,0,0,1
448,71,951,40,17,17,1527,1510,1,6,11,10,2,0,0,1,0,0,1
67,4,32,17,2,16,122,106,3,2,1,4,4,0,0,0,0,0,0
512,53,98,81,179,89,923,834,3,8,5,10,5,0,0,0,0,0,0
1462,16,128,0,0,160,1606,1446,1,5,3,6,6,0,1,1,0,1,3
20,0,14,7,3,1,44,43,3,2,0,4,3,0,0,0,0,0,0
50,4,44,10,10,43,118,75,3,3,1,3,9,0,0,0,0,0,0
102,1,15,2,0,24,120,96,1,3,0,4,7,0,0,0,0,0,0
499,149,815,173,49,49,1685,1636,1,6,7,12,3,0,0,0,0,0,0
381,35,172,56,86,93,730,637,2,8,2,10,5,0,0,0,0,0,0
631,43,239,128,76,21,1117,1096,2,6,8,12,3,0,0,0,0,0,0
526,80,553,123,94,53,1376,1323,1,3,10,7,2,0,0,0,1,0,1
913,26,376,17,26,13,1358,1345,1,3,6,11,1,0,1,1,0,0,2
673,0,199,37,47,26,956,930,2,6,3,5,4,1,0,0,0,0,1
23,0,9,0,0,12,32,20,1,1,0,3,4,1,0,0,0,0,1
199,33,60,8,3,15,303,288,5,5,2,5,8,0,0,0,0,0,0
261,23,73,4,23,50,384,334,2,6,3,5,7,0,0,0,0,0,0
111,16,37,7,9,18,180,162,3,3,1,5,3,0,0,0,0,0,0
16,4,12,2,4,321,38,-283,0,25,0,0,1,0,0,0,0,0,0
63,151,137,153,19,53,523,470,2,4,4,8,5,0,0,0,0,0,0
58,0,18,2,0,10,78,68,4,3,0,4,7,0,0,0,0,0,0
29,1,17,0,3,13,50,37,1,2,1,2,8,0,0,0,0,0,0
3,2,12,0,1,9,18,9,1,1,0,2,8,1,0,0,0,0,1
28,34,62,11,14,44,149,105,3,4,0,4,9,0,0,0,0,0,0
40,3,30,10,7,11,90,79,3,3,0,3,9,0,0,0,0,0,0
879,143,797,106,143,143,2068,1925,0,5,7,9,1,0,0,1,1,0,2
62,1,44,6,5,22,118,96,1,2,1,4,4,0,0,0,0,0,0
280,7,81,20,0,27,388,361,8,6,3,5,7,0,0,0,0,0,0
9,0,6,3,1,3,19,16,1,0,0,3,5,0,0,0,0,0,0
182,4,33,0,2,42,221,179,6,4,1,5,7,0,0,0,0,0,0
83,2,101,64,26,117,276,159,1,3,5,3,4,0,0,0,0,0,0
38,15,54,3,8,29,118,89,3,3,0,4,8,0,0,0,0,0,0
228,19,130,4,11,51,392,341,2,3,3,8,2,0,0,0,0,0,0
1092,37,592,145,37,55,1903,1848,1,5,5,8,3,0,0,0,1,0,1
85,15,27,13,13,21,153,132,2,3,1,4,7,0,0,0,0,0,0
1276,24,746,94,29,48,2169,2121,0,9,7,11,3,0,0,1,0,0,1
1017,33,417,108,100,16,1675,1659,1,5,5,5,5,0,1,1,0,0,2
6,2,9,2,1,5,20,15,2,1,0,3,8,0,0,0,0,0,0
448,21,125,52,101,62,747,685,0,7,6,8,2,1,0,1,1,0,3
504,23,117,179,28,44,851,807,1,6,5,4,4,0,0,0,1,0,1
226,22,133,41,31,31,453,422,3,4,3,8,4,0,0,0,0,0,0
239,3,141,0,7,23,390,367,4,7,1,6,8,1,0,0,0,0,1
90,38,67,33,36,67,264,197,1,4,1,6,3,0,0,0,0,0,0
7,2,8,3,2,3,22,19,1,1,0,3,6,0,0,0,0,0,0
4,2,5,2,0,0,13,13,1,1,0,2,6,0,0,0,0,0,0
16,17,19,20,21,22,93,71,3,3,2,2,8,0,0,0,0,0,0
10,3,3,0,0,0,16,16,1,0,0,3,3,0,0,0,0,0,0
68,0,16,0,0,8,84,76,3,2,0,4,7,0,0,0,0,0,0
35,0,13,2,0,2,50,48,2,2,0,3,8,0,0,0,0,0,0
575,80,428,208,93,80,1384,1304,3,8,4,8,5,0,0,0,0,0,0
315,0,31,4,0,91,350,259,4,5,5,3,8,1,0,0,0,0,1
182,2,49,17,13,20,263,243,1,3,1,7,2,0,0,0,0,0,0
561,14,113,10,14,35,712,677,3,8,2,10,5,0,0,0,0,0,0
587,51,932,180,34,86,1784,1698,1,5,6,5,3,0,0,0,0,0,0
94,1,33,13,12,12,153,141,3,4,0,4,8,0,0,0,0,0,0
908,43,735,40,194,21,1920,1899,1,7,7,9,2,0,1,1,1,0,3
228,122,122,208,129,30,809,779,6,11,2,8,9,0,0,0,0,0,0
995,112,417,42,48,41,1614,1573,1,2,9,13,5,0,0,0,0,0,0
11,1,2,2,1,6,17,11,1,0,0,3,6,0,0,0,0,0,0
3,3,14,15,21,10,56,46,1,2,1,2,9,0,0,0,0,0,0
12,1,16,4,1,3,34,31,3,2,0,3,8,0,0,0,0,0,0
17,0,2,0,0,2,19,17,2,1,0,3,6,0,0,0,0,0,0
8,0,5,0,3,6,16,10,1,0,0,3,8,0,0,0,0,0,0
22,4,17,12,10,13,65,52,3,2,0,4,6,0,0,0,0,0,0
14,10,29,4,7,15,64,49,1,2,0,3,6,0,0,0,0,0,0
106,27,68,52,7,5,260,255,6,4,2,5,6,0,0,0,0,0,0
820,57,242,45,0,11,1164,1153,2,8,3,6,4,0,0,0,0,0,0
753,43,226,69,10,204,1101,897,2,8,5,13,4,0,0,0,0,0,0
13,3,17,7,3,3,43,40,2,2,0,4,5,0,0,0,0,0,0
9,1,3,0,4,8,17,9,1,0,0,3,6,0,0,0,0,0,0
19,3,6,4,2,12,34,22,1,1,0,3,4,0,0,0,0,0,0
520,8,223,32,49,42,832,790,4,10,5,7,8,1,0,0,0,0,1
5,17,17,13,14,34,66,32,4,2,1,3,9,0,0,0,0,0,0
618,44,215,0,17,36,894,858,2,11,8,4,6,1,0,0,0,0,1
315,35,322,46,7,143,725,582,3,7,2,11,5,0,0,0,0,0,0
15,1,23,0,5,1,44,43,3,3,0,3,8,0,0,0,0,0,0
384,60,364,119,101,232,1028,796,4,11,6,8,7,0,0,0,0,0,0
110,29,92,28,10,145,269,124,1,6,2,3,8,1,0,0,0,0,1
208,17,76,36,17,38,354,316,2,3,3,7,2,0,0,0,0,0,0
555,82,257,93,61,61,1048,987,4,10,3,12,6,0,0,0,0,0,0
240,90,216,63,6,24,615,591,4,4,4,10,3,0,0,0,0,0,0
11,0,36,15,5,12,67,55,1,2,0,3,7,0,0,0,0,0,0
848,154,323,201,61,78,1587,1509,1,10,3,10,6,1,0,0,0,0,1
202,47,197,55,42,149,543,394,1,5,4,8,4,0,0,0,0,0,0
433,89,650,16,102,102,1290,1188,10,4,6,9,7,0,0,0,0,0,0
6,6,15,10,5,2,42,40,2,2,0,3,6,0,0,0,0,0,0
37,0,7,3,0,3,47,44,1,2,0,3,5,0,0,0,0,0,0
167,37,64,49,34,116,351,235,8,4,3,6,7,0,0,0,0,0,0
45,7,99,4,25,43,180,137,3,4,1,4,6,0,0,0,0,0,0
129,0,21,0,1,7,151,144,1,3,1,4,4,0,0,0,0,0,0
713,0,264,120,80,34,1177,1143,1,7,8,12,4,0,0,1,1,0,2
676,161,426,210,44,58,1517,1459,2,2,5,5,6,0,0,0,0,0,0
450,26,535,73,98,26,1182,1156,1,5,6,10,1,0,0,0,0,0,0
22,2,12,0,2,5,38,33,1,1,0,3,4,0,0,0,0,0,0
367,4,51,6,4,95,432,337,6,7,2,6,7,0,0,0,1,0,1
526,35,214,69,53,35,897,862,2,6,3,4,2,0,0,0,0,0,0
51,0,16,0,0,4,67,63,2,3,0,3,8,0,0,0,0,0,0
25,0,11,3,0,15,39,24,1,1,0,3,4,0,0,0,0,0,0
28,6,27,12,17,39,90,51,1,3,0,3,8,0,0,0,0,0,0
958,159,447,20,0,31,1584,1553,3,2,10,12,7,0,0,0,0,0,0
532,88,168,69,44,133,901,768,3,7,3,13,5,0,0,0,0,0,0
724,17,143,0,8,196,892,696,2,9,2,12,7,0,0,0,0,0,0
39,0,56,20,8,14,123,109,3,3,1,3,7,0,0,0,0,0,0
587,54,348,71,54,130,1114,984,1,4,4,8,2,0,0,0,0,0,0
29,1,11,0,0,0,41,41,2,2,0,3,4,0,0,0,0,0,0
757,80,217,29,80,11,1163,1152,5,9,6,12,6,0,0,0,0,0,0
544,35,133,23,151,107,886,779,2,4,5,4,2,0,0,0,0,0,0
40,15,15,17,6,7,93,86,1,2,1,3,4,0,0,0,0,0,0
1245,33,332,21,33,16,1664,1648,2,4,7,4,7,0,0,0,0,0,0
19,1,20,16,14,28,70,42,2,3,0,4,5,0,0,0,0,0,0
16,3,15,2,1,11,37,26,1,1,0,3,7,0,0,0,0,0,0
376,4,94,12,9,24,495,471,3,6,2,8,5,0,0,0,0,0,0
184,178,178,103,39,33,682,649,1,6,3,10,3,0,0,0,0,0,0
15,0,11,0,2,9,28,19,1,1,1,2,8,0,0,0,0,0,0
124,83,267,85,59,35,618,583,2,5,2,11,5,0,0,0,0,0,0
627,120,414,121,80,93,1362,1269,1,9,6,5,5,0,0,0,0,0,0
180,60,241,13,54,54,548,494,2,5,5,7,4,0,0,0,0,0,0
14,0,4,0,0,8,18,10,1,1,1,2,6,0,0,0,0,0,0
3,3,24,34,7,31,71,40,1,2,1,3,5,0,0,0,0,0,0
8,26,46,38,9,49,127,78,2,3,0,4,8,0,0,0,0,0,0
293,6,23,13,6,92,341,249,4,6,2,5,8,0,0,0,0,0,0
758,12,385,33,89,89,1277,1188,1,9,7,13,4,0,0,0,0,0,0
656,38,161,62,47,37,964,927,3,8,9,7,7,0,0,0,0,0,0
196,25,607,67,17,49,912,863,1,4,6,7,2,0,0,0,0,0,0
835,73,380,114,73,43,1475,1432,1,6,9,7,2,0,1,0,0,0,1
16,11,15,2,0,12,44,32,2,1,1,4,3,0,0,0,0,0,0
9,1,5,2,1,4,18,14,1,0,0,3,4,0,0,0,0,0,0
229,7,140,10,3,11,389,378,7,5,1,8,7,0,0,0,0,0,0
0,1,4,15,1,5,21,16,1,1,0,2,7,0,0,0,0,0,0
121,24,124,24,15,42,308,266,1,4,1,7,2,0,0,0,0,0,0
471,102,125,212,61,245,971,726,1,4,10,7,1,0,0,1,1,0,2
520,8,223,32,49,42,832,790,4,10,5,7,8,1,0,0,0,0,1
26,1,10,2,0,1,39,38,1,1,0,3,5,0,0,0,0,0,0
240,132,445,250,192,108,1259,1151,1,3,7,8,1,0,0,0,0,0,0
178,4,26,8,4,44,220,176,5,4,1,5,6,0,0,0,0,0,0
1486,55,278,49,0,185,1868,1683,2,4,4,10,6,1,0,1,0,0,2
1115,12,128,33,12,76,1300,1224,1,2,3,4,6,0,1,0,0,1,2
29,0,8,2,0,6,39,33,1,1,0,3,4,0,0,0,0,0,0
529,0,356,63,28,0,976,976,3,6,7,11,3,0,0,0,0,0,0
13,3,8,7,4,16,35,19,2,1,0,3,9,0,0,0,0,0,0
934,24,230,16,24,36,1228,1192,2,8,4,6,3,0,1,1,0,0,2
2,7,11,16,12,27,48,21,1,2,0,4,6,0,0,0,0,0,0
4,12,5,3,16,17,40,23,2,2,0,3,7,0,0,0,0,0,0
62,1,44,6,5,22,118,96,1,2,1,4,4,0,0,0,0,0,0
158,35,179,0,0,125,372,247,2,7,2,8,5,1,0,0,0,0,1
173,2,39,3,2,47,219,172,3,5,1,4,7,0,0,0,0,0,0
830,59,968,51,79,19,1987,1968,1,5,3,12,2,0,0,1,0,0,1
189,10,253,56,43,64,551,487,6,8,2,7,7,0,0,0,0,0,0
728,17,133,11,8,124,897,773,1,7,3,13,6,1,0,0,0,0,1
7,2,9,2,0,2,20,18,2,1,0,3,4,0,0,0,0,0,0
35,4,17,7,6,64,69,5,1,2,2,2,5,0,0,0,0,0,0
188,3,180,20,3,43,394,351,5,7,1,6,7,0,0,0,0,0,0
742,28,152,25,9,57,956,899,2,6,8,10,4,0,0,0,0,0,0
0,7,5,26,2,17,40,23,2,2,0,3,7,0,0,0,0,0,0
750,71,174,13,10,20,1018,998,2,6,8,11,2,0,0,0,0,0,0
816,42,450,55,56,154,1419,1265,1,3,10,8,2,0,0,0,0,0,0
5,2,8,2,2,9,19,10,1,0,1,2,7,0,0,0,0,0,0
37,5,56,12,8,5,118,113,2,3,0,4,7,0,0,0,0,0,0
4,0,4,0,0,5,8,3,1,1,0,2,7,0,0,0,0,0,0
99,2,11,4,0,16,116,100,3,3,0,4,8,0,0,0,0,0,0
176,72,98,136,21,229,503,274,4,5,2,12,5,0,0,0,0,0,0
54,0,10,0,0,2,64,62,2,1,0,4,5,0,1,0,0,0,1
997,15,414,99,30,76,1555,1479,1,5,6,12,2,0,1,1,0,1,3
356,0,107,19,9,117,491,374,2,7,1,8,5,0,0,0,0,0,0
1311,0,359,46,89,17,1805,1788,1,4,3,10,2,0,0,1,0,0,1
890,63,292,0,25,12,1270,1258,4,8,4,7,6,0,0,0,0,0,0
4,0,2,0,0,2,6,4,1,1,0,2,7,0,0,0,0,0,0
17,0,14,7,3,2,41,39,1,1,0,3,7,0,0,0,0,0,0
960,0,883,50,38,0,1931,1931,1,5,6,8,3,0,0,0,1,0,1
1,3,2,20,30,47,56,9,3,2,1,2,8,0,0,0,0,0,0
240,67,500,199,0,163,1006,843,3,3,5,6,2,0,0,0,0,0,0
301,11,61,4,7,11,384,373,1,8,2,4,7,0,0,0,0,0,0
154,0,50,6,11,37,221,184,5,3,4,3,6,1,0,0,0,0,1
2,3,6,4,1,9,16,7,1,1,1,2,7,0,0,0,0,0,0
104,12,48,4,12,5,180,175,1,2,2,5,2,0,0,0,0,0,0
70,3,37,4,2,64,116,52,4,3,2,2,9,0,0,0,0,0,0
2,0,9,3,6,2,20,18,1,1,0,3,8,0,0,0,0,0,0
23,2,11,3,1,4,40,36,2,2,0,3,6,0,0,0,0,0,0
43,4,12,8,0,27,67,40,5,2,1,4,5,0,0,0,0,0,0
4,24,11,16,1,25,56,31,1,2,0,4,6,0,0,0,0,0,0
654,7,92,0,15,30,768,738,7,9,4,8,6,0,1,1,0,0,2
912,72,170,47,36,97,1237,1140,1,11,3,4,4,0,0,1,0,0,1
25,0,8,0,1,4,34,30,1,2,0,2,9,0,0,0,0,0,0
24,4,22,0,2,9,52,43,4,3,1,3,5,0,0,0,0,0,0
141,11,114,15,14,5,295,290,4,4,1,7,5,0,0,0,0,0,0
71,0,13,3,1,0,88,88,2,1,1,4,4,0,0,0,0,0,0
35,1,16,0,1,1,53,52,2,2,0,3,7,0,0,0,0,0,0
496,32,849,229,48,128,1654,1526,2,5,3,6,4,0,0,0,1,0,1
9,9,11,13,10,16,52,36,4,3,1,3,8,0,0,0,0,0,0
154,0,50,6,11,37,221,184,5,3,4,3,6,1,0,0,0,0,1
9,1,5,4,5,7,24,17,1,1,0,3,7,0,0,0,0,0,0
26,3,23,4,7,3,63,60,2,2,0,4,6,0,0,0,0,0,0
77,8,44,10,10,25,149,124,5,3,1,4,6,0,0,0,0,0,0
11,2,7,4,2,2,26,24,1,1,0,3,3,0,0,0,0,0,0
576,7,115,19,7,7,724,717,2,7,4,9,6,0,1,0,0,0,1
89,15,89,34,42,5,269,264,1,4,1,6,4,0,0,0,0,0,0
1013,30,399,60,46,153,1548,1395,3,9,10,4,6,0,0,0,0,0,0
224,12,48,4,12,12,300,288,1,6,2,4,6,0,0,0,0,0,0
200,19,111,50,15,19,395,376,6,5,1,8,6,0,0,0,0,0,0
570,73,614,133,102,73,1492,1419,1,6,5,11,3,0,0,0,1,0,1
1,3,3,8,1,13,16,3,2,1,0,3,7,0,0,0,0,0,0
62,1,20,4,0,7,87,80,2,2,1,3,8,0,0,0,0,0,0
531,69,300,150,138,150,1188,1038,3,5,4,8,2,0,0,0,0,0,0
162,28,818,0,28,56,1036,980,0,4,3,7,3,1,0,1,1,1,4
675,144,133,94,192,241,1238,997,1,4,8,5,1,1,0,1,1,0,3
23,4,10,0,2,15,39,24,1,1,0,3,4,0,0,0,0,0,0
492,5,32,13,5,21,547,526,1,9,1,7,6,0,1,0,0,0,1
918,10,129,13,0,129,1070,941,1,11,3,12,7,0,1,1,0,1,3
224,155,155,192,93,54,819,765,2,6,4,11,4,0,0,0,0,0,0
572,19,286,50,38,248,965,717,3,6,3,5,3,0,0,0,0,0,0
626,0,70,0,7,28,703,675,2,9,3,8,6,0,1,0,1,0,2
1074,37,518,193,92,129,1914,1785,1,5,6,7,2,0,0,1,1,0,2
741,68,689,224,68,103,1790,1687,1,4,2,10,2,0,0,0,0,0,0
322,3,50,4,3,42,382,340,5,7,1,6,8,0,0,0,0,0,0
254,10,44,30,10,227,348,121,2,7,3,3,7,1,0,0,0,0,1
116,6,82,6,6,41,216,175,2,3,1,6,5,0,0,0,0,0,0
22,2,18,0,2,12,44,32,3,3,0,3,8,0,0,0,0,0,0
